index,id,name,size,seconds_since_birth,signal_mean,signal_std,simulation_frames,simulation_seconds,simulation_hours,simulation_days
73,73,1bv,1,0,0.0,0.0,0,0,0.0,0.0
74,74,1bw,1,0,0.0,0.0,0,0,0.0,0.0
75,75,1bx,1,0,0.0,0.0,0,0,0.0,0.0
76,76,1by,1,0,0.0,0.0,0,0,0.0,0.0
77,77,1bz,1,0,0.0,0.0,0,0,0.0,0.0
78,78,1ca,1,0,0.0,0.0,0,0,0.0,0.0
79,79,1cb,1,0,0.0,0.0,0,0,0.0,0.0
80,80,1cc,1,0,0.0,0.0,0,0,0.0,0.0
81,81,1cd,1,0,0.0,0.0,0,0,0.0,0.0
82,82,1ce,1,0,0.0,0.0,0,0,0.0,0.0
83,83,1cf,1,0,0.0,0.0,0,0,0.0,0.0
84,84,1cg,1,0,0.0,0.0,0,0,0.0,0.0
85,85,1ch,1,0,0.0,0.0,0,0,0.0,0.0
86,86,1ci,1,0,0.0,0.0,0,0,0.0,0.0
87,87,1cj,1,0,0.0,0.0,0,0,0.0,0.0
88,88,1ck,1,0,0.0,0.0,0,0,0.0,0.0
89,89,1cl,1,0,0.0,0.0,0,0,0.0,0.0
90,90,1cm,1,0,0.0,0.0,0,0,0.0,0.0
91,91,1cn,1,0,0.0,0.0,0,0,0.0,0.0
92,92,1co,1,0,0.0,0.0,0,0,0.0,0.0
93,93,1cp,1,0,0.0,0.0,0,0,0.0,0.0
94,94,1cq,1,0,0.0,0.0,0,0,0.0,0.0
95,95,1cr,1,0,0.0,0.0,0,0,0.0,0.0
96,96,1cs,1,0,0.0,0.0,0,0,0.0,0.0
97,97,1ct,1,0,0.0,0.0,0,0,0.0,0.0
98,98,1cu,1,0,0.0,0.0,0,0,0.0,0.0
99,99,1cv,1,0,0.0,0.0,0,0,0.0,0.0
100,0,1a,1,3600,0.012806035458564784,0.0,1,3600,1.0,0.041666666666666664
101,1,1b,1,3600,-0.014568013254094504,0.0,1,3600,1.0,0.041666666666666664
102,2,1c,1,3600,-0.057341882897530644,0.0,1,3600,1.0,0.041666666666666664
103,3,1d,1,3600,0.05914153902722104,0.0,1,3600,1.0,0.041666666666666664
104,4,1e,1,3600,-0.01211434479682686,0.0,1,3600,1.0,0.041666666666666664
105,5,1f,1,3600,0.031653310947839346,0.0,1,3600,1.0,0.041666666666666664
106,6,1g,1,3600,-0.028983723641222665,0.0,1,3600,1.0,0.041666666666666664
107,7,1h,1,3600,-0.04315683642109991,0.0,1,3600,1.0,0.041666666666666664
108,8,1i,1,3600,0.034710326865970274,0.0,1,3600,1.0,0.041666666666666664
109,9,1j,1,3600,0.04606556443152532,0.0,1,3600,1.0,0.041666666666666664
110,10,1k,1,3600,0.00951669358566747,0.0,1,3600,1.0,0.041666666666666664
111,11,1l,1,3600,-0.00026219062523884045,0.0,1,3600,1.0,0.041666666666666664
112,12,1m,1,3600,-0.07347511036219186,0.0,1,3600,1.0,0.041666666666666664
113,13,1n,1,3600,-0.07770565181103327,0.0,1,3600,1.0,0.041666666666666664
114,14,1o,1,3600,0.055746314548014875,0.0,1,3600,1.0,0.041666666666666664
115,15,1p,1,3600,0.003994930599818799,0.0,1,3600,1.0,0.041666666666666664
116,16,1q,1,3600,-0.03575500748493576,0.0,1,3600,1.0,0.041666666666666664
117,17,1r,1,3600,0.07211025586986544,0.0,1,3600,1.0,0.041666666666666664
118,18,1s,1,3600,-0.062345437878653764,0.0,1,3600,1.0,0.041666666666666664
119,19,1t,1,3600,-0.05401325853853381,0.0,1,3600,1.0,0.041666666666666664
120,20,1u,1,3600,0.01948974202009263,0.0,1,3600,1.0,0.041666666666666664
121,21,1v,1,3600,0.010255014595335767,0.0,1,3600,1.0,0.041666666666666664
122,22,1w,1,3600,-0.0015817605654662758,0.0,1,3600,1.0,0.041666666666666664
123,23,1x,1,3600,-0.023439135992949996,0.0,1,3600,1.0,0.041666666666666664
124,24,1y,1,3600,0.1253504778260187,0.0,1,3600,1.0,0.041666666666666664
125,25,1z,1,3600,0.047067519848140504,0.0,1,3600,1.0,0.041666666666666664
126,26,1aa,1,3600,0.0332182143082387,0.0,1,3600,1.0,0.041666666666666664
127,27,1ab,1,3600,0.04283596216283807,0.0,1,3600,1.0,0.041666666666666664
128,28,1ac,1,3600,-0.06212423276331849,0.0,1,3600,1.0,0.041666666666666664
129,29,1ad,1,3600,-0.019849642423135767,0.0,1,3600,1.0,0.041666666666666664
130,30,1ae,1,3600,0.09096156706492631,0.0,1,3600,1.0,0.041666666666666664
131,31,1af,1,3600,0.018025002777139622,0.0,1,3600,1.0,0.041666666666666664
132,32,1ag,1,3600,0.1341074962912521,0.0,1,3600,1.0,0.041666666666666664
133,33,1ah,1,3600,0.06876205041807998,0.0,1,3600,1.0,0.041666666666666664
134,34,1ai,1,3600,-0.0021301791374053534,0.0,1,3600,1.0,0.041666666666666664
135,35,1aj,1,3600,-0.040043996250800795,0.0,1,3600,1.0,0.041666666666666664
136,36,1ak,1,3600,0.05733815014189528,0.0,1,3600,1.0,0.041666666666666664
137,37,1al,1,3600,0.10139946170306424,0.0,1,3600,1.0,0.041666666666666664
138,38,1am,1,3600,0.03962362806361143,0.0,1,3600,1.0,0.041666666666666664
139,39,1an,1,3600,0.00891901138376872,0.0,1,3600,1.0,0.041666666666666664
140,40,1ao,1,3600,0.06461018354731791,0.0,1,3600,1.0,0.041666666666666664
141,41,1ap,1,3600,0.05752264087379871,0.0,1,3600,1.0,0.041666666666666664
142,42,1aq,1,3600,0.008152381612337247,0.0,1,3600,1.0,0.041666666666666664
143,43,1ar,1,3600,0.044250389548583534,0.0,1,3600,1.0,0.041666666666666664
144,44,1as,1,3600,-0.017555592351229908,0.0,1,3600,1.0,0.041666666666666664
145,45,1at,1,3600,0.011851523438180451,0.0,1,3600,1.0,0.041666666666666664
146,46,1au,1,3600,-0.060882170915986716,0.0,1,3600,1.0,0.041666666666666664
147,47,1av,1,3600,-0.07810321379447378,0.0,1,3600,1.0,0.041666666666666664
148,48,1aw,1,3600,0.06064527382679724,0.0,1,3600,1.0,0.041666666666666664
149,49,1ax,1,3600,0.02476201394017686,0.0,1,3600,1.0,0.041666666666666664
150,50,1ay,1,3600,0.04692707209497548,0.0,1,3600,1.0,0.041666666666666664
151,51,1az,1,3600,-0.06651374615193732,0.0,1,3600,1.0,0.041666666666666664
152,52,1ba,1,3600,-0.031621677637835265,0.0,1,3600,1.0,0.041666666666666664
153,53,1bb,1,3600,0.04871464932220873,0.0,1,3600,1.0,0.041666666666666664
154,54,1bc,1,3600,-0.006503141387388889,0.0,1,3600,1.0,0.041666666666666664
155,55,1bd,1,3600,0.047938190728563035,0.0,1,3600,1.0,0.041666666666666664
156,56,1be,1,3600,0.09408837445630194,0.0,1,3600,1.0,0.041666666666666664
157,57,1bf,1,3600,-0.14128183824882073,0.0,1,3600,1.0,0.041666666666666664
158,58,1bg,1,3600,0.01039677999392935,0.0,1,3600,1.0,0.041666666666666664
159,59,1bh,1,3600,-0.018333700099259862,0.0,1,3600,1.0,0.041666666666666664
160,60,1bi,1,3600,-0.023667465644387157,0.0,1,3600,1.0,0.041666666666666664
161,61,1bj,1,3600,-0.011817473002184003,0.0,1,3600,1.0,0.041666666666666664
162,62,1bk,1,3600,0.024238303944604116,0.0,1,3600,1.0,0.041666666666666664
163,63,1bl,1,3600,-0.07271274662694154,0.0,1,3600,1.0,0.041666666666666664
164,64,1bm,1,3600,0.02396082738606465,0.0,1,3600,1.0,0.041666666666666664
165,65,1bn,1,3600,0.019643205888648752,0.0,1,3600,1.0,0.041666666666666664
166,66,1bo,1,3600,-0.034320621867407704,0.0,1,3600,1.0,0.041666666666666664
167,67,1bp,1,3600,0.04780994531077881,0.0,1,3600,1.0,0.041666666666666664
168,68,1bq,1,3600,-0.0008375523074345454,0.0,1,3600,1.0,0.041666666666666664
169,69,1br,1,3600,-0.01848210576022154,0.0,1,3600,1.0,0.041666666666666664
170,70,1bs,1,3600,0.029281470951639844,0.0,1,3600,1.0,0.041666666666666664
171,71,1bt,1,3600,-0.03192408803296571,0.0,1,3600,1.0,0.041666666666666664
172,72,1bu,1,3600,-0.06626302553533904,0.0,1,3600,1.0,0.041666666666666664
173,73,1bv,1,3600,-0.05272575731192689,0.0,1,3600,1.0,0.041666666666666664
174,74,1bw,1,3600,-0.010244066212275403,0.0,1,3600,1.0,0.041666666666666664
175,75,1bx,1,3600,0.003969424775135547,0.0,1,3600,1.0,0.041666666666666664
176,76,1by,1,3600,0.1040765345577986,0.0,1,3600,1.0,0.041666666666666664
177,77,1bz,1,3600,-0.00652499823148332,0.0,1,3600,1.0,0.041666666666666664
178,78,1ca,1,3600,-0.04040824194722148,0.0,1,3600,1.0,0.041666666666666664
179,79,1cb,1,3600,-0.02288025859992065,0.0,1,3600,1.0,0.041666666666666664
180,80,1cc,1,3600,0.06019344649156458,0.0,1,3600,1.0,0.041666666666666664
181,81,1cd,1,3600,-0.06208948724949018,0.0,1,3600,1.0,0.041666666666666664
182,82,1ce,1,3600,-0.10760591403791567,0.0,1,3600,1.0,0.041666666666666664
183,83,1cf,1,3600,-0.1098323485197613,0.0,1,3600,1.0,0.041666666666666664
184,84,1cg,1,3600,-0.08830414256108916,0.0,1,3600,1.0,0.041666666666666664
185,85,1ch,1,3600,-0.004074485627259585,0.0,1,3600,1.0,0.041666666666666664
186,86,1ci,1,3600,-0.010704750723189722,0.0,1,3600,1.0,0.041666666666666664
187,87,1cj,1,3600,0.03943132059403322,0.0,1,3600,1.0,0.041666666666666664
188,88,1ck,1,3600,0.04643812447246112,0.0,1,3600,1.0,0.041666666666666664
189,89,1cl,1,3600,-0.07115750433727323,0.0,1,3600,1.0,0.041666666666666664
190,90,1cm,1,3600,-0.0035453028362408476,0.0,1,3600,1.0,0.041666666666666664
191,91,1cn,1,3600,-0.020249563604124166,0.0,1,3600,1.0,0.041666666666666664
192,92,1co,1,3600,0.04095515219688887,0.0,1,3600,1.0,0.041666666666666664
193,93,1cp,1,3600,0.012064994913834405,0.0,1,3600,1.0,0.041666666666666664
194,94,1cq,1,3600,0.0020879973188781425,0.0,1,3600,1.0,0.041666666666666664
195,95,1cr,1,3600,0.043252730775904455,0.0,1,3600,1.0,0.041666666666666664
196,96,1cs,1,3600,0.013942821831089573,0.0,1,3600,1.0,0.041666666666666664
197,97,1ct,1,3600,0.10498085650115879,0.0,1,3600,1.0,0.041666666666666664
198,98,1cu,1,3600,-0.08811032429546634,0.0,1,3600,1.0,0.041666666666666664
199,99,1cv,1,3600,-0.06991908079564964,0.0,1,3600,1.0,0.041666666666666664
200,0,1a,1,7200,-0.018717069354228615,0.0,2,7200,2.0,0.08333333333333333
201,1,1b,1,7200,-0.034872509107754024,0.0,2,7200,2.0,0.08333333333333333
202,2,1c,1,7200,-0.024057429051126684,0.0,2,7200,2.0,0.08333333333333333
203,3,1d,1,7200,0.1391150253721487,0.0,2,7200,2.0,0.08333333333333333
204,4,1e,1,7200,-0.1066354420990051,0.0,2,7200,2.0,0.08333333333333333
205,5,1f,1,7200,0.07782715854942504,0.0,2,7200,2.0,0.08333333333333333
206,6,1g,1,7200,-0.00019019247934684916,0.0,2,7200,2.0,0.08333333333333333
207,7,1h,1,7200,-0.05640622131658489,0.0,2,7200,2.0,0.08333333333333333
208,8,1i,1,7200,0.07674132609262443,0.0,2,7200,2.0,0.08333333333333333
209,9,1j,1,7200,0.04468734833309005,0.0,2,7200,2.0,0.08333333333333333
210,10,1k,1,7200,0.028207302394071918,0.0,2,7200,2.0,0.08333333333333333
211,11,1l,1,7200,-0.02759895140126803,0.0,2,7200,2.0,0.08333333333333333
212,12,1m,1,7200,-0.0612893184757909,0.0,2,7200,2.0,0.08333333333333333
213,13,1n,1,7200,-0.01940697506973678,0.0,2,7200,2.0,0.08333333333333333
214,14,1o,1,7200,0.10185827393685831,0.0,2,7200,2.0,0.08333333333333333
215,15,1p,1,7200,-0.09768915490425752,0.0,2,7200,2.0,0.08333333333333333
216,16,1q,1,7200,-0.09700671495344601,0.0,2,7200,2.0,0.08333333333333333
217,17,1r,1,7200,0.09992118828679934,0.0,2,7200,2.0,0.08333333333333333
218,18,1s,1,7200,-0.05570774601246646,0.0,2,7200,2.0,0.08333333333333333
219,19,1t,1,7200,-0.059028001921703974,0.0,2,7200,2.0,0.08333333333333333
220,20,1u,1,7200,0.0446801646650682,0.0,2,7200,2.0,0.08333333333333333
221,21,1v,1,7200,-0.00450052153163033,0.0,2,7200,2.0,0.08333333333333333
222,22,1w,1,7200,0.02635550165098081,0.0,2,7200,2.0,0.08333333333333333
223,23,1x,1,7200,-0.02215290226120618,0.0,2,7200,2.0,0.08333333333333333
224,24,1y,1,7200,0.18034127151926335,0.0,2,7200,2.0,0.08333333333333333
225,25,1z,1,7200,0.057712930662190715,0.0,2,7200,2.0,0.08333333333333333
226,26,1aa,1,7200,0.018252312355115874,0.0,2,7200,2.0,0.08333333333333333
227,27,1ab,1,7200,0.01003080692349468,0.0,2,7200,2.0,0.08333333333333333
228,28,1ac,1,7200,-0.010688949993550703,0.0,2,7200,2.0,0.08333333333333333
229,29,1ad,1,7200,-0.04896568304170294,0.0,2,7200,2.0,0.08333333333333333
230,30,1ae,1,7200,0.09503232922268161,0.0,2,7200,2.0,0.08333333333333333
231,31,1af,1,7200,0.024436894488867166,0.0,2,7200,2.0,0.08333333333333333
232,32,1ag,1,7200,0.14513498616168047,0.0,2,7200,2.0,0.08333333333333333
233,33,1ah,1,7200,0.06941562413191453,0.0,2,7200,2.0,0.08333333333333333
234,34,1ai,1,7200,-0.017306134461475733,0.0,2,7200,2.0,0.08333333333333333
235,35,1aj,1,7200,-0.039582854143558985,0.0,2,7200,2.0,0.08333333333333333
236,36,1ak,1,7200,0.029877340885368923,0.0,2,7200,2.0,0.08333333333333333
237,37,1al,1,7200,0.06175144214627809,0.0,2,7200,2.0,0.08333333333333333
238,38,1am,1,7200,0.08486023488234386,0.0,2,7200,2.0,0.08333333333333333
239,39,1an,1,7200,-0.04311192635860572,0.0,2,7200,2.0,0.08333333333333333
240,40,1ao,1,7200,0.0847478095518108,0.0,2,7200,2.0,0.08333333333333333
241,41,1ap,1,7200,0.02850666147398613,0.0,2,7200,2.0,0.08333333333333333
242,42,1aq,1,7200,0.05950774783857388,0.0,2,7200,2.0,0.08333333333333333
243,43,1ar,1,7200,-0.016856151178362373,0.0,2,7200,2.0,0.08333333333333333
244,44,1as,1,7200,-0.03229415242530772,0.0,2,7200,2.0,0.08333333333333333
245,45,1at,1,7200,-0.03940391692557827,0.0,2,7200,2.0,0.08333333333333333
246,46,1au,1,7200,-0.03865181014005101,0.0,2,7200,2.0,0.08333333333333333
247,47,1av,1,7200,-0.07928513476734449,0.0,2,7200,2.0,0.08333333333333333
248,48,1aw,1,7200,-0.03306702031156396,0.0,2,7200,2.0,0.08333333333333333
249,49,1ax,1,7200,0.03857653676980483,0.0,2,7200,2.0,0.08333333333333333
250,50,1ay,1,7200,0.024155172554971165,0.0,2,7200,2.0,0.08333333333333333
251,51,1az,1,7200,-0.03741926519588565,0.0,2,7200,2.0,0.08333333333333333
252,52,1ba,1,7200,-0.07269058741813104,0.0,2,7200,2.0,0.08333333333333333
253,53,1bb,1,7200,0.032045278729473645,0.0,2,7200,2.0,0.08333333333333333
254,54,1bc,1,7200,0.05141192921680582,0.0,2,7200,2.0,0.08333333333333333
255,55,1bd,1,7200,0.1110409758981769,0.0,2,7200,2.0,0.08333333333333333
256,56,1be,1,7200,0.10610973459340924,0.0,2,7200,2.0,0.08333333333333333
257,57,1bf,1,7200,-0.17435293875821445,0.0,2,7200,2.0,0.08333333333333333
258,58,1bg,1,7200,-0.07880061570431375,0.0,2,7200,2.0,0.08333333333333333
259,59,1bh,1,7200,-0.024128134297924646,0.0,2,7200,2.0,0.08333333333333333
260,60,1bi,1,7200,-0.04137556460466989,0.0,2,7200,2.0,0.08333333333333333
261,61,1bj,1,7200,-0.006126138790800076,0.0,2,7200,2.0,0.08333333333333333
262,62,1bk,1,7200,0.0612648235697473,0.0,2,7200,2.0,0.08333333333333333
263,63,1bl,1,7200,-0.09209684785818154,0.0,2,7200,2.0,0.08333333333333333
264,64,1bm,1,7200,0.030158634151532315,0.0,2,7200,2.0,0.08333333333333333
265,65,1bn,1,7200,-0.09353525626160271,0.0,2,7200,2.0,0.08333333333333333
266,66,1bo,1,7200,-0.04311134435551342,0.0,2,7200,2.0,0.08333333333333333
267,67,1bp,1,7200,0.060792554500056314,0.0,2,7200,2.0,0.08333333333333333
268,68,1bq,1,7200,0.014123016609768241,0.0,2,7200,2.0,0.08333333333333333
269,69,1br,1,7200,-0.00797386783138403,0.0,2,7200,2.0,0.08333333333333333
270,70,1bs,1,7200,0.04369420345906718,0.0,2,7200,2.0,0.08333333333333333
271,71,1bt,1,7200,-0.022010032702557067,0.0,2,7200,2.0,0.08333333333333333
272,72,1bu,1,7200,-0.10387789628846163,0.0,2,7200,2.0,0.08333333333333333
273,73,1bv,1,7200,-0.0939462079549157,0.0,2,7200,2.0,0.08333333333333333
274,74,1bw,1,7200,-0.01792898565918561,0.0,2,7200,2.0,0.08333333333333333
275,75,1bx,1,7200,-0.040331270940872126,0.0,2,7200,2.0,0.08333333333333333
276,76,1by,1,7200,0.1263500015551458,0.0,2,7200,2.0,0.08333333333333333
277,77,1bz,1,7200,-0.03166338232080329,0.0,2,7200,2.0,0.08333333333333333
278,78,1ca,1,7200,-0.08755333259107329,0.0,2,7200,2.0,0.08333333333333333
279,79,1cb,1,7200,-0.033078901015460106,0.0,2,7200,2.0,0.08333333333333333
280,80,1cc,1,7200,0.09508929374963239,0.0,2,7200,2.0,0.08333333333333333
281,81,1cd,1,7200,-0.08921720182335904,0.0,2,7200,2.0,0.08333333333333333
282,82,1ce,1,7200,-0.0089326323390429,0.0,2,7200,2.0,0.08333333333333333
283,83,1cf,1,7200,-0.1218781171049997,0.0,2,7200,2.0,0.08333333333333333
284,84,1cg,1,7200,-0.05868306259165249,0.0,2,7200,2.0,0.08333333333333333
285,85,1ch,1,7200,0.01597499347184268,0.0,2,7200,2.0,0.08333333333333333
286,86,1ci,1,7200,-0.023107605560514784,0.0,2,7200,2.0,0.08333333333333333
287,87,1cj,1,7200,0.0021577134181214597,0.0,2,7200,2.0,0.08333333333333333
288,88,1ck,1,7200,-0.022586906361603667,0.0,2,7200,2.0,0.08333333333333333
289,89,1cl,1,7200,-0.08301727587865083,0.0,2,7200,2.0,0.08333333333333333
290,90,1cm,1,7200,-0.007938967203728282,0.0,2,7200,2.0,0.08333333333333333
291,91,1cn,1,7200,-0.06003429216542664,0.0,2,7200,2.0,0.08333333333333333
292,92,1co,1,7200,0.03226305681941808,0.0,2,7200,2.0,0.08333333333333333
293,93,1cp,1,7200,-0.028903513171995035,0.0,2,7200,2.0,0.08333333333333333
294,94,1cq,1,7200,0.019840846770178014,0.0,2,7200,2.0,0.08333333333333333
295,95,1cr,1,7200,0.009969308648955205,0.0,2,7200,2.0,0.08333333333333333
296,96,1cs,1,7200,0.001876931643528491,0.0,2,7200,2.0,0.08333333333333333
297,97,1ct,1,7200,0.1612804063277067,0.0,2,7200,2.0,0.08333333333333333
298,98,1cu,1,7200,-0.15706685592896064,0.0,2,7200,2.0,0.08333333333333333
299,99,1cv,1,7200,-0.17761538975343683,0.0,2,7200,2.0,0.08333333333333333
300,0,1a,1,10800,-0.019510559574230875,0.0,3,10800,3.0,0.125
301,1,1b,1,10800,-0.0014587135986407485,0.0,3,10800,3.0,0.125
302,2,1c,1,10800,0.0128438253956141,0.0,3,10800,3.0,0.125
303,3,1d,1,10800,0.17116665721602242,0.0,3,10800,3.0,0.125
304,4,1e,1,10800,-0.015511374286223484,0.0,3,10800,3.0,0.125
305,5,1f,1,10800,0.08301182505642693,0.0,3,10800,3.0,0.125
306,6,1g,1,10800,0.04195434737601275,0.0,3,10800,3.0,0.125
307,7,1h,1,10800,-0.10159607064007241,0.0,3,10800,3.0,0.125
308,8,1i,1,10800,0.13717018412303586,0.0,3,10800,3.0,0.125
309,9,1j,1,10800,0.01386966345806575,0.0,3,10800,3.0,0.125
310,10,1k,1,10800,0.060989669982836406,0.0,3,10800,3.0,0.125
311,11,1l,1,10800,0.00812770991260816,0.0,3,10800,3.0,0.125
312,12,1m,1,10800,-0.08778025233655234,0.0,3,10800,3.0,0.125
313,13,1n,1,10800,-0.040022753914423496,0.0,3,10800,3.0,0.125
314,14,1o,1,10800,0.008847676898203954,0.0,3,10800,3.0,0.125
315,15,1p,1,10800,-0.10177321207708391,0.0,3,10800,3.0,0.125
316,16,1q,1,10800,-0.026831820973044082,0.0,3,10800,3.0,0.125
317,17,1r,1,10800,0.13292663733229998,0.0,3,10800,3.0,0.125
318,18,1s,1,10800,-0.016844858034042634,0.0,3,10800,3.0,0.125
319,19,1t,1,10800,-0.08060766120571708,0.0,3,10800,3.0,0.125
320,20,1u,1,10800,0.010352355626422519,0.0,3,10800,3.0,0.125
321,21,1v,1,10800,0.017934527882535238,0.0,3,10800,3.0,0.125
322,22,1w,1,10800,-0.04221547720835882,0.0,3,10800,3.0,0.125
323,23,1x,1,10800,-0.0514973635861094,0.0,3,10800,3.0,0.125
324,24,1y,1,10800,0.22740987015414368,0.0,3,10800,3.0,0.125
325,25,1z,1,10800,0.0716478060819886,0.0,3,10800,3.0,0.125
326,26,1aa,1,10800,0.052395859509149344,0.0,3,10800,3.0,0.125
327,27,1ab,1,10800,-0.04901049705960217,0.0,3,10800,3.0,0.125
328,28,1ac,1,10800,-0.010979400481245868,0.0,3,10800,3.0,0.125
329,29,1ad,1,10800,-0.03683417937966997,0.0,3,10800,3.0,0.125
330,30,1ae,1,10800,0.10337553328842913,0.0,3,10800,3.0,0.125
331,31,1af,1,10800,0.029102586577516514,0.0,3,10800,3.0,0.125
332,32,1ag,1,10800,0.07800327456241209,0.0,3,10800,3.0,0.125
333,33,1ah,1,10800,0.058202307951479834,0.0,3,10800,3.0,0.125
334,34,1ai,1,10800,-0.06000783037313033,0.0,3,10800,3.0,0.125
335,35,1aj,1,10800,-0.03901080657305973,0.0,3,10800,3.0,0.125
336,36,1ak,1,10800,-0.06320554174938667,0.0,3,10800,3.0,0.125
337,37,1al,1,10800,0.058575766163653877,0.0,3,10800,3.0,0.125
338,38,1am,1,10800,0.11298640381574995,0.0,3,10800,3.0,0.125
339,39,1an,1,10800,-0.027287996731394665,0.0,3,10800,3.0,0.125
340,40,1ao,1,10800,0.060202805608349896,0.0,3,10800,3.0,0.125
341,41,1ap,1,10800,0.0804111599809052,0.0,3,10800,3.0,0.125
342,42,1aq,1,10800,0.04662968527203945,0.0,3,10800,3.0,0.125
343,43,1ar,1,10800,-0.0762039368093273,0.0,3,10800,3.0,0.125
344,44,1as,1,10800,-0.0756456656113835,0.0,3,10800,3.0,0.125
345,45,1at,1,10800,-0.10379238850771264,0.0,3,10800,3.0,0.125
346,46,1au,1,10800,-0.06834138051087853,0.0,3,10800,3.0,0.125
347,47,1av,1,10800,-0.16123238618057636,0.0,3,10800,3.0,0.125
